,id,first_name,last_name,email,gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,career_aspiration,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score,No,Yes
221,222,349.0,9.0,1546.0,0.0,-0.43318409026302795,3,0.0,22,0,95,87,79,95,84,90,74,1.0,0.0
222,223,84.0,547.0,334.0,1.0,-0.43318409026302795,7,0.0,33,1,99,61,75,68,66,90,99,1.0,0.0
223,224,403.0,700.0,1799.0,1.0,-0.43318409026302795,5,0.0,17,1,65,72,96,69,78,93,72,1.0,0.0
224,225,363.0,179.0,1616.0,1.0,-0.43318409026302795,7,0.0,4,1,85,55,74,71,66,50,99,1.0,0.0
225,226,437.0,680.0,1934.0,0.0,-0.43318409026302795,7,1.0,3,0,69,78,57,72,71,96,87,0.0,1.0
226,227,149.0,406.0,616.0,0.0,-0.43318409026302795,7,0.0,3,0,75,76,88,65,97,83,85,1.0,0.0
227,228,26.0,633.0,122.0,0.0,-0.43318409026302795,7,1.0,17,0,91,78,72,69,77,91,96,0.0,1.0
228,229,364.0,195.0,1637.0,1.0,-0.43318409026302795,3,0.0,6,1,92,95,61,98,89,85,80,1.0,0.0
229,230,93.0,500.0,396.0,1.0,-0.43318409026302795,7,0.0,9,1,62,64,65,86,67,94,68,1.0,0.0
230,231,448.0,636.0,1991.0,1.0,2.3084873670979085,2,0.0,35,1,87,91,98,94,100,87,89,1.0,0.0
231,232,278.0,231.0,1200.0,0.0,-0.43318409026302795,3,0.0,17,0,97,88,87,61,86,92,94,1.0,0.0
232,233,81.0,484.0,317.0,0.0,-0.43318409026302795,1,0.0,7,0,97,92,79,88,92,99,85,1.0,0.0
233,234,249.0,625.0,1059.0,1.0,-0.43318409026302795,5,0.0,16,1,98,88,92,84,90,90,71,1.0,0.0
234,235,275.0,2.0,1180.0,0.0,-0.43318409026302795,1,0.0,20,0,96,67,88,95,82,75,84,1.0,0.0
235,236,313.0,696.0,1395.0,1.0,2.3084873670979085,7,0.0,0,1,98,89,81,56,72,74,94,1.0,0.0
236,237,263.0,327.0,1131.0,1.0,-0.43318409026302795,2,0.0,27,1,87,82,95,81,85,84,73,1.0,0.0
237,238,93.0,147.0,377.0,1.0,-0.43318409026302795,0,0.0,24,1,96,80,86,94,63,72,75,1.0,0.0
238,239,222.0,143.0,919.0,1.0,-0.43318409026302795,2,0.0,30,1,82,74,77,95,81,76,91,1.0,0.0
239,240,119.0,31.0,484.0,1.0,-0.43318409026302795,6,0.0,20,1,100,72,99,64,70,93,67,1.0,0.0
240,241,344.0,232.0,1530.0,1.0,-0.43318409026302795,0,0.0,27,1,91,81,91,76,100,92,87,1.0,0.0
241,242,137.0,618.0,581.0,1.0,-0.43318409026302795,6,0.0,2,1,87,62,85,64,63,61,85,1.0,0.0
242,243,183.0,336.0,718.0,0.0,-0.43318409026302795,6,0.0,16,0,75,95,84,87,78,82,86,1.0,0.0
243,244,207.0,162.0,853.0,1.0,2.3084873670979085,1,0.0,27,1,86,78,61,71,94,92,65,1.0,0.0
244,245,140.0,175.0,587.0,1.0,-0.43318409026302795,4,1.0,24,1,94,62,97,96,74,68,69,0.0,1.0
245,246,93.0,136.0,376.0,1.0,-0.43318409026302795,4,0.0,23,1,99,64,92,78,30,78,88,1.0,0.0
246,247,449.0,190.0,1993.0,1.0,-0.43318409026302795,1,0.0,15,1,84,91,94,66,78,71,93,1.0,0.0
247,248,363.0,280.0,1621.0,1.0,-0.43318409026302795,3,0.0,25,1,92,81,68,96,99,92,79,1.0,0.0
248,249,398.0,337.0,1761.0,0.0,-0.43318409026302795,2,0.0,32,0,95,84,95,72,62,80,83,1.0,0.0
249,250,363.0,627.0,1634.0,1.0,-0.43318409026302795,3,0.0,35,1,90,88,94,99,92,87,97,1.0,0.0
250,251,185.0,286.0,726.0,0.0,-0.43318409026302795,3,0.0,3,0,93,100,87,66,85,96,87,1.0,0.0
251,252,125.0,642.0,542.0,0.0,-0.43318409026302795,1,0.0,28,0,69,63,88,73,83,74,94,1.0,0.0
252,253,442.0,547.0,1953.0,1.0,-0.43318409026302795,1,0.0,3,1,97,80,80,65,91,67,84,1.0,0.0
253,254,240.0,610.0,1028.0,0.0,-0.43318409026302795,0,0.0,21,0,76,72,80,92,41,90,78,1.0,0.0
254,255,329.0,541.0,1450.0,1.0,-0.43318409026302795,3,0.0,35,1,85,85,92,86,99,86,93,1.0,0.0
255,256,22.0,626.0,86.0,0.0,-0.43318409026302795,7,1.0,35,0,91,87,89,97,93,87,100,0.0,1.0
256,257,427.0,640.0,1904.0,0.0,-0.43318409026302795,7,1.0,14,0,82,95,92,62,73,75,93,0.0,1.0
257,258,410.0,478.0,1826.0,0.0,2.3084873670979085,7,0.0,1,0,59,56,87,97,62,74,61,1.0,0.0
258,259,388.0,685.0,1747.0,0.0,-0.43318409026302795,9,1.0,0,0,78,71,73,51,80,84,65,0.0,1.0
259,260,329.0,487.0,1449.0,1.0,-0.43318409026302795,2,0.0,12,1,89,65,82,65,76,95,62,1.0,0.0
260,261,379.0,571.0,1708.0,0.0,-0.43318409026302795,3,0.0,35,0,86,91,92,96,90,96,90,1.0,0.0
261,262,93.0,158.0,378.0,1.0,-0.43318409026302795,4,0.0,2,1,76,93,65,95,76,88,88,1.0,0.0
262,263,331.0,568.0,1458.0,1.0,2.3084873670979085,2,0.0,16,1,79,68,63,72,81,67,67,1.0,0.0
263,264,210.0,667.0,884.0,0.0,-0.43318409026302795,3,0.0,31,0,91,96,77,76,80,97,80,1.0,0.0
264,265,195.0,429.0,766.0,1.0,-0.43318409026302795,5,0.0,4,1,89,66,80,77,60,88,74,1.0,0.0
265,266,2.0,340.0,11.0,1.0,-0.43318409026302795,3,0.0,19,1,97,94,81,97,79,86,63,1.0,0.0
266,267,338.0,248.0,1499.0,0.0,-0.43318409026302795,3,1.0,15,0,100,86,74,96,80,99,76,0.0,1.0
267,268,447.0,304.0,1965.0,0.0,-0.43318409026302795,1,0.0,30,0,96,68,87,96,91,68,65,1.0,0.0
268,269,349.0,268.0,1550.0,0.0,-0.43318409026302795,7,0.0,17,0,94,64,100,71,84,92,99,1.0,0.0
269,270,311.0,394.0,1345.0,0.0,-0.43318409026302795,2,0.0,23,0,98,68,80,75,80,81,60,1.0,0.0
270,271,191.0,286.0,741.0,1.0,-0.43318409026302795,1,0.0,3,1,53,71,98,95,94,71,77,1.0,0.0
271,272,311.0,314.0,1341.0,0.0,-0.43318409026302795,7,0.0,4,0,44,64,58,66,87,62,68,1.0,0.0
272,273,254.0,101.0,1085.0,1.0,-0.43318409026302795,0,0.0,25,1,85,70,73,95,100,70,94,1.0,0.0
273,274,34.0,396.0,149.0,1.0,2.3084873670979085,10,0.0,1,1,51,91,67,79,58,52,75,1.0,0.0
274,275,351.0,551.0,1559.0,1.0,-0.43318409026302795,1,0.0,24,1,90,89,82,74,67,92,82,1.0,0.0
275,276,339.0,648.0,1515.0,1.0,-0.43318409026302795,1,0.0,15,1,100,92,90,66,73,68,70,1.0,0.0
276,277,255.0,209.0,1099.0,0.0,2.3084873670979085,7,0.0,1,0,95,73,61,91,84,92,94,1.0,0.0
277,278,363.0,566.0,1633.0,1.0,-0.43318409026302795,1,1.0,33,1,76,81,96,74,75,80,98,0.0,1.0
278,279,441.0,646.0,1952.0,0.0,-0.43318409026302795,1,0.0,11,0,71,98,96,60,90,79,72,1.0,0.0
279,280,358.0,386.0,1593.0,1.0,-0.43318409026302795,3,0.0,10,1,95,60,87,71,91,84,98,1.0,0.0
280,281,54.0,39.0,220.0,0.0,-0.43318409026302795,7,1.0,15,0,92,88,76,93,69,75,97,0.0,1.0
281,282,228.0,558.0,956.0,1.0,-0.43318409026302795,5,0.0,34,1,82,95,96,100,89,64,91,1.0,0.0
282,283,44.0,166.0,194.0,1.0,-0.43318409026302795,3,0.0,30,1,85,94,83,76,77,81,92,1.0,0.0
283,284,326.0,508.0,1435.0,0.0,2.3084873670979085,4,1.0,4,0,82,85,75,92,76,95,85,0.0,1.0
284,285,81.0,675.0,318.0,0.0,-0.43318409026302795,2,0.0,28,0,98,77,94,63,69,88,100,1.0,0.0
285,286,191.0,500.0,743.0,1.0,-0.43318409026302795,5,1.0,29,1,93,96,94,84,91,67,68,0.0,1.0
286,287,343.0,706.0,1528.0,0.0,-0.43318409026302795,7,1.0,30,0,84,97,60,100,83,88,94,0.0,1.0
287,288,34.0,154.0,145.0,1.0,-0.43318409026302795,4,0.0,31,1,81,95,76,60,61,98,77,1.0,0.0
288,289,26.0,460.0,119.0,0.0,-0.43318409026302795,8,0.0,1,0,62,64,84,67,78,51,62,1.0,0.0
289,290,278.0,682.0,1211.0,0.0,-0.43318409026302795,6,0.0,16,0,92,70,60,94,87,90,86,1.0,0.0
290,291,365.0,490.0,1643.0,0.0,-0.43318409026302795,2,1.0,18,0,64,93,61,61,74,94,64,0.0,1.0
291,292,108.0,592.0,449.0,0.0,2.3084873670979085,1,0.0,4,0,89,67,97,67,75,94,93,1.0,0.0
292,293,337.0,685.0,1494.0,0.0,-0.43318409026302795,8,0.0,32,0,99,88,84,87,36,96,86,1.0,0.0
293,294,58.0,463.0,236.0,0.0,-0.43318409026302795,2,0.0,12,0,95,82,93,99,66,93,86,1.0,0.0
294,295,268.0,551.0,1154.0,0.0,2.3084873670979085,6,0.0,5,0,72,92,67,100,70,94,81,1.0,0.0
295,296,236.0,107.0,1002.0,0.0,-0.43318409026302795,2,1.0,15,0,68,89,68,90,68,99,74,0.0,1.0
296,297,42.0,12.0,190.0,0.0,-0.43318409026302795,3,0.0,31,0,92,69,78,68,70,80,73,1.0,0.0
297,298,430.0,334.0,1911.0,1.0,-0.43318409026302795,2,0.0,2,1,97,74,97,60,65,90,97,1.0,0.0
298,299,379.0,474.0,1707.0,0.0,-0.43318409026302795,1,0.0,2,0,81,92,94,77,84,63,64,1.0,0.0
299,300,230.0,360.0,973.0,1.0,-0.43318409026302795,3,0.0,20,1,88,60,81,85,87,90,76,1.0,0.0
300,301,416.0,125.0,1843.0,1.0,-0.43318409026302795,1,1.0,11,1,76,82,70,72,78,60,81,0.0,1.0
301,302,181.0,199.0,707.0,0.0,-0.43318409026302795,10,0.0,26,0,77,62,97,82,74,98,95,1.0,0.0
302,303,444.0,41.0,1957.0,0.0,-0.43318409026302795,3,0.0,22,0,89,81,99,71,67,74,89,1.0,0.0
303,304,18.0,166.0,57.0,0.0,-0.43318409026302795,1,1.0,12,0,65,69,66,65,90,76,60,0.0,1.0
304,305,171.0,516.0,682.0,0.0,2.3084873670979085,10,0.0,4,0,82,55,76,63,70,61,60,1.0,0.0
305,306,374.0,267.0,1672.0,0.0,-0.43318409026302795,3,0.0,34,0,77,60,61,91,62,78,91,1.0,0.0
306,307,269.0,429.0,1169.0,0.0,-0.43318409026302795,0,0.0,9,0,66,70,88,70,62,70,75,1.0,0.0
307,308,210.0,172.0,869.0,0.0,-0.43318409026302795,5,0.0,43,0,90,96,100,87,100,90,89,1.0,0.0
308,309,38.0,230.0,177.0,0.0,-0.43318409026302795,2,0.0,1,0,73,87,90,96,61,61,76,1.0,0.0
309,310,319.0,334.0,1417.0,0.0,-0.43318409026302795,2,0.0,19,0,89,64,74,97,95,77,88,1.0,0.0
310,311,430.0,335.0,1912.0,0.0,2.3084873670979085,4,0.0,2,0,72,55,54,62,75,79,96,1.0,0.0
311,312,153.0,93.0,645.0,1.0,-0.43318409026302795,1,0.0,34,1,87,90,89,88,93,87,70,1.0,0.0
312,313,420.0,336.0,1872.0,0.0,-0.43318409026302795,4,1.0,31,0,75,98,96,85,81,69,90,0.0,1.0
313,314,56.0,103.0,228.0,0.0,-0.43318409026302795,4,0.0,11,0,80,85,98,99,92,70,96,1.0,0.0
314,315,221.0,294.0,910.0,1.0,-0.43318409026302795,2,0.0,35,1,85,87,87,90,91,91,99,1.0,0.0
315,316,222.0,429.0,928.0,1.0,-0.43318409026302795,4,0.0,20,1,92,93,74,76,79,65,74,1.0,0.0
316,317,326.0,336.0,1432.0,0.0,2.3084873670979085,0,0.0,22,0,63,60,92,88,90,68,100,1.0,0.0
317,318,219.0,452.0,908.0,0.0,-0.43318409026302795,3,0.0,2,0,99,99,87,80,89,78,87,1.0,0.0
318,319,403.0,216.0,1787.0,1.0,-0.43318409026302795,7,0.0,1,1,87,88,51,96,77,71,61,1.0,0.0
319,320,413.0,352.0,1833.0,0.0,-0.43318409026302795,4,0.0,34,0,87,84,62,76,89,83,93,1.0,0.0
320,321,119.0,33.0,485.0,1.0,2.3084873670979085,6,0.0,17,1,90,75,71,64,97,89,88,1.0,0.0
321,322,254.0,634.0,1096.0,1.0,-0.43318409026302795,6,0.0,34,1,94,83,99,100,94,91,69,1.0,0.0
322,323,22.0,660.0,87.0,0.0,2.3084873670979085,5,0.0,25,0,86,76,81,83,81,70,65,1.0,0.0
323,324,119.0,696.0,522.0,1.0,-0.43318409026302795,3,0.0,8,1,96,81,95,78,79,65,86,1.0,0.0
324,325,34.0,474.0,152.0,1.0,-0.43318409026302795,3,0.0,4,1,75,69,85,73,79,93,74,1.0,0.0
325,326,268.0,429.0,1151.0,0.0,-0.43318409026302795,1,1.0,26,0,74,92,81,79,74,85,86,0.0,1.0
326,327,403.0,32.0,1786.0,1.0,-0.43318409026302795,1,0.0,13,1,96,91,96,69,70,99,70,1.0,0.0
327,328,319.0,561.0,1418.0,0.0,-0.43318409026302795,1,1.0,4,0,79,77,62,98,76,99,82,0.0,1.0
328,329,303.0,10.0,1291.0,1.0,-0.43318409026302795,2,0.0,27,1,70,88,60,68,66,82,60,1.0,0.0
329,330,253.0,209.0,1078.0,1.0,-0.43318409026302795,5,0.0,32,1,79,91,62,87,80,65,94,1.0,0.0
330,331,406.0,334.0,1812.0,0.0,-0.43318409026302795,1,0.0,25,0,91,65,86,66,88,85,60,1.0,0.0
331,332,74.0,370.0,290.0,0.0,-0.43318409026302795,1,0.0,13,0,90,72,78,61,78,88,74,1.0,0.0
332,333,203.0,585.0,805.0,1.0,-0.43318409026302795,1,0.0,31,1,87,100,86,60,80,78,96,1.0,0.0
333,334,26.0,489.0,120.0,0.0,-0.43318409026302795,3,0.0,8,0,69,99,78,85,98,86,73,1.0,0.0
334,335,55.0,601.0,227.0,1.0,2.3084873670979085,9,0.0,0,1,66,99,50,62,97,60,84,1.0,0.0
335,336,253.0,437.0,1082.0,1.0,-0.43318409026302795,7,0.0,6,1,65,95,78,65,74,69,63,1.0,0.0
336,337,380.0,315.0,1714.0,1.0,-0.43318409026302795,2,0.0,7,1,83,81,88,82,97,83,74,1.0,0.0
337,338,98.0,332.0,413.0,1.0,-0.43318409026302795,1,0.0,32,1,100,89,95,63,67,92,75,1.0,0.0
338,339,15.0,198.0,45.0,1.0,-0.43318409026302795,5,1.0,30,1,85,70,78,66,69,62,100,0.0,1.0
339,340,195.0,701.0,775.0,1.0,-0.43318409026302795,9,0.0,4,1,45,98,95,66,84,83,100,1.0,0.0
340,341,268.0,167.0,1149.0,0.0,-0.43318409026302795,5,0.0,15,0,73,75,94,82,71,90,75,1.0,0.0
341,342,134.0,113.0,569.0,1.0,-0.43318409026302795,2,0.0,2,1,95,83,96,97,72,77,61,1.0,0.0
342,343,445.0,361.0,1959.0,1.0,-0.43318409026302795,8,1.0,32,1,96,95,61,72,71,83,96,0.0,1.0
343,344,363.0,334.0,1626.0,1.0,-0.43318409026302795,2,0.0,24,1,94,72,96,93,93,79,64,1.0,0.0
344,345,311.0,364.0,1343.0,0.0,-0.43318409026302795,1,0.0,18,0,92,69,69,60,90,88,95,1.0,0.0
345,346,119.0,536.0,513.0,1.0,2.3084873670979085,10,0.0,5,1,56,52,76,95,54,59,85,1.0,0.0
346,347,120.0,246.0,525.0,0.0,2.3084873670979085,3,0.0,24,0,85,74,65,76,100,95,68,1.0,0.0
347,348,361.0,463.0,1606.0,1.0,-0.43318409026302795,1,0.0,16,1,65,90,68,99,74,82,86,1.0,0.0
348,349,184.0,510.0,721.0,1.0,-0.43318409026302795,1,0.0,15,1,64,81,95,87,86,91,80,1.0,0.0
349,350,93.0,518.0,399.0,1.0,-0.43318409026302795,3,0.0,26,1,100,88,94,67,62,66,96,1.0,0.0
350,351,4.0,2.0,15.0,0.0,-0.43318409026302795,3,0.0,15,0,76,64,64,60,75,92,61,1.0,0.0
351,352,410.0,34.0,1821.0,0.0,-0.43318409026302795,1,0.0,5,0,97,76,91,76,89,60,85,1.0,0.0
352,353,373.0,316.0,1662.0,1.0,-0.43318409026302795,1,1.0,14,1,95,98,98,83,77,93,83,0.0,1.0
353,354,376.0,324.0,1689.0,1.0,-0.43318409026302795,4,0.0,1,1,85,64,90,94,68,97,61,1.0,0.0
354,355,231.0,601.0,990.0,1.0,-0.43318409026302795,5,0.0,10,1,86,91,96,60,91,73,88,1.0,0.0
355,356,406.0,617.0,1813.0,0.0,-0.43318409026302795,6,0.0,5,0,100,58,58,100,60,52,82,1.0,0.0
356,357,93.0,542.0,401.0,1.0,-0.43318409026302795,2,0.0,26,1,65,77,66,100,88,77,62,1.0,0.0
357,358,58.0,140.0,231.0,0.0,-0.43318409026302795,2,1.0,26,0,71,81,99,74,74,82,67,0.0,1.0
358,359,132.0,258.0,563.0,0.0,-0.43318409026302795,2,0.0,14,0,80,94,97,83,84,77,79,1.0,0.0
359,360,168.0,254.0,670.0,1.0,-0.43318409026302795,7,1.0,21,1,91,76,96,77,99,64,83,0.0,1.0
360,361,256.0,636.0,1115.0,0.0,-0.43318409026302795,2,0.0,32,0,91,87,88,82,95,70,87,1.0,0.0
361,362,203.0,65.0,798.0,1.0,-0.43318409026302795,0,0.0,30,1,100,86,81,100,66,98,97,1.0,0.0
362,363,333.0,84.0,1463.0,0.0,-0.43318409026302795,3,0.0,13,0,92,79,71,65,99,91,98,1.0,0.0
363,364,259.0,334.0,1125.0,0.0,-0.43318409026302795,7,0.0,33,0,89,76,95,83,84,96,61,1.0,0.0
364,365,149.0,46.0,610.0,0.0,-0.43318409026302795,3,0.0,15,0,93,92,92,76,49,93,75,1.0,0.0
365,366,158.0,460.0,658.0,1.0,-0.43318409026302795,10,0.0,33,1,81,64,67,74,65,94,96,1.0,0.0
366,367,430.0,275.0,1909.0,1.0,-0.43318409026302795,2,0.0,11,1,70,73,70,67,96,86,89,1.0,0.0
367,368,388.0,605.0,1746.0,0.0,-0.43318409026302795,2,0.0,30,0,61,70,89,97,60,79,79,1.0,0.0
368,369,38.0,421.0,180.0,0.0,-0.43318409026302795,7,0.0,2,0,62,53,78,77,59,95,80,1.0,0.0
369,370,303.0,258.0,1300.0,1.0,-0.43318409026302795,3,0.0,4,1,83,61,79,99,66,60,76,1.0,0.0
370,371,422.0,391.0,1884.0,1.0,-0.43318409026302795,3,0.0,32,1,85,96,87,63,69,69,81,1.0,0.0
371,372,92.0,214.0,365.0,0.0,2.3084873670979085,7,0.0,0,0,83,55,87,74,73,77,61,1.0,0.0
372,373,236.0,699.0,1010.0,0.0,-0.43318409026302795,2,0.0,4,0,73,95,54,94,99,58,94,1.0,0.0
373,374,448.0,26.0,1971.0,1.0,2.3084873670979085,10,1.0,0,1,61,65,73,78,77,97,96,0.0,1.0
374,375,258.0,2.0,1120.0,0.0,-0.43318409026302795,5,1.0,21,0,77,72,81,63,69,73,80,0.0,1.0
375,376,86.0,431.0,341.0,0.0,-0.43318409026302795,2,0.0,29,0,77,87,65,91,71,90,90,1.0,0.0
376,377,339.0,196.0,1510.0,1.0,-0.43318409026302795,3,0.0,32,1,99,94,94,62,68,79,68,1.0,0.0
377,378,74.0,490.0,292.0,0.0,-0.43318409026302795,7,0.0,14,0,73,69,94,78,76,63,71,1.0,0.0
378,379,79.0,229.0,303.0,1.0,-0.43318409026302795,1,0.0,25,1,95,89,96,89,60,99,93,1.0,0.0
379,380,151.0,443.0,632.0,1.0,-0.43318409026302795,7,1.0,4,1,94,79,92,100,93,63,98,0.0,1.0
380,381,407.0,313.0,1815.0,0.0,-0.43318409026302795,2,1.0,32,0,75,83,85,65,76,94,60,0.0,1.0
381,382,265.0,566.0,1141.0,1.0,-0.43318409026302795,2,0.0,7,1,66,83,77,91,84,74,62,1.0,0.0
382,383,311.0,687.0,1353.0,0.0,2.3084873670979085,1,0.0,22,0,91,79,89,74,79,74,61,1.0,0.0
383,384,195.0,118.0,757.0,1.0,-0.43318409026302795,5,0.0,3,1,81,61,75,65,90,92,80,1.0,0.0
384,385,230.0,334.0,971.0,1.0,2.3084873670979085,8,0.0,1,1,71,69,69,67,70,78,66,1.0,0.0
385,386,169.0,695.0,674.0,1.0,-0.43318409026302795,4,1.0,23,1,77,94,97,77,63,98,98,0.0,1.0
386,387,338.0,669.0,1508.0,0.0,-0.43318409026302795,0,0.0,42,0,91,87,93,85,98,85,95,1.0,0.0
387,388,222.0,107.0,917.0,1.0,-0.43318409026302795,1,0.0,30,1,83,98,100,93,100,77,76,1.0,0.0
388,389,378.0,134.0,1697.0,0.0,-0.43318409026302795,1,0.0,1,0,75,51,70,84,66,64,88,1.0,0.0
389,390,196.0,623.0,778.0,0.0,2.3084873670979085,3,1.0,17,0,86,96,68,71,86,94,89,0.0,1.0
390,391,403.0,220.0,1788.0,1.0,-0.43318409026302795,2,0.0,48,1,86,88,89,89,98,89,96,1.0,0.0
391,392,331.0,277.0,1454.0,1.0,-0.43318409026302795,4,1.0,24,1,85,67,60,82,77,72,72,0.0,1.0
392,393,87.0,14.0,345.0,0.0,-0.43318409026302795,6,0.0,31,0,62,81,80,88,78,94,85,1.0,0.0
393,394,290.0,79.0,1236.0,1.0,2.3084873670979085,7,0.0,0,1,100,65,67,61,76,58,84,1.0,0.0
394,395,422.0,500.0,1885.0,1.0,-0.43318409026302795,9,0.0,2,1,79,86,97,60,66,74,96,1.0,0.0
395,396,104.0,551.0,431.0,0.0,-0.43318409026302795,1,0.0,24,0,99,97,68,85,86,85,73,1.0,0.0
396,397,375.0,129.0,1678.0,0.0,-0.43318409026302795,7,0.0,2,0,46,65,97,100,56,73,95,1.0,0.0
397,398,159.0,532.0,659.0,1.0,-0.43318409026302795,0,0.0,32,1,85,97,88,61,80,80,84,1.0,0.0
398,399,126.0,701.0,548.0,0.0,-0.43318409026302795,2,0.0,4,0,85,68,89,64,79,66,66,1.0,0.0
399,400,116.0,686.0,481.0,1.0,-0.43318409026302795,4,0.0,32,1,85,87,91,63,95,88,62,1.0,0.0
400,401,24.0,601.0,101.0,1.0,-0.43318409026302795,3,0.0,16,1,99,86,90,100,96,77,60,1.0,0.0
401,402,414.0,611.0,1840.0,0.0,-0.43318409026302795,1,0.0,20,0,84,92,63,91,89,92,76,1.0,0.0
402,403,103.0,275.0,425.0,1.0,-0.43318409026302795,4,0.0,28,1,85,72,87,72,68,85,78,1.0,0.0
403,404,137.0,323.0,579.0,1.0,-0.43318409026302795,7,0.0,30,1,100,79,92,92,67,68,72,1.0,0.0
404,405,124.0,429.0,534.0,0.0,-0.43318409026302795,3,0.0,17,0,86,61,68,91,60,86,62,1.0,0.0
405,406,41.0,290.0,188.0,0.0,-0.43318409026302795,5,0.0,25,0,79,70,71,95,79,77,68,1.0,0.0
406,407,340.0,581.0,1522.0,1.0,-0.43318409026302795,5,0.0,18,1,76,82,76,71,70,89,76,1.0,0.0
407,408,303.0,258.0,1301.0,1.0,2.3084873670979085,1,0.0,23,1,96,63,69,67,69,92,77,1.0,0.0
408,409,156.0,304.0,656.0,1.0,-0.43318409026302795,4,1.0,23,1,100,77,75,74,80,94,74,0.0,1.0
409,410,108.0,24.0,441.0,0.0,-0.43318409026302795,6,0.0,21,0,88,84,87,97,94,87,85,1.0,0.0
410,411,377.0,419.0,1694.0,0.0,-0.43318409026302795,3,0.0,27,0,96,76,98,89,93,85,75,1.0,0.0
411,412,95.0,454.0,408.0,0.0,-0.43318409026302795,5,0.0,14,0,92,66,96,71,87,89,61,1.0,0.0
412,413,93.0,462.0,394.0,1.0,-0.43318409026302795,2,1.0,37,1,87,93,99,100,97,92,90,0.0,1.0
413,414,119.0,330.0,502.0,1.0,-0.43318409026302795,3,0.0,29,1,95,82,74,87,36,61,88,1.0,0.0
414,415,221.0,446.0,911.0,1.0,2.3084873670979085,6,0.0,4,1,44,76,56,71,66,54,91,1.0,0.0
415,416,357.0,72.0,1584.0,0.0,-0.43318409026302795,3,0.0,16,0,78,89,68,63,81,92,97,1.0,0.0
416,417,311.0,81.0,1332.0,0.0,-0.43318409026302795,4,0.0,30,0,95,78,93,85,48,68,75,1.0,0.0
417,418,303.0,357.0,1306.0,1.0,2.3084873670979085,7,0.0,1,1,57,56,53,75,98,92,73,1.0,0.0
418,419,40.0,37.0,183.0,1.0,-0.43318409026302795,3,1.0,24,1,86,99,95,94,92,90,77,0.0,1.0
419,420,204.0,679.0,840.0,0.0,-0.43318409026302795,2,0.0,35,0,92,97,100,91,95,90,95,1.0,0.0
420,421,338.0,408.0,1501.0,0.0,-0.43318409026302795,1,0.0,14,0,69,69,84,100,69,77,87,1.0,0.0
421,422,377.0,325.0,1693.0,0.0,-0.43318409026302795,1,0.0,3,0,91,62,75,60,82,91,96,1.0,0.0
422,423,199.0,129.0,783.0,0.0,-0.43318409026302795,4,0.0,15,0,79,79,97,78,31,99,84,1.0,0.0
423,424,203.0,701.0,807.0,1.0,-0.43318409026302795,5,0.0,23,1,93,96,80,64,91,68,71,1.0,0.0
424,425,200.0,290.0,786.0,1.0,-0.43318409026302795,6,0.0,19,1,90,79,90,73,76,68,95,1.0,0.0
425,426,93.0,268.0,383.0,1.0,-0.43318409026302795,3,0.0,33,1,99,68,100,95,95,88,83,1.0,0.0
426,427,324.0,505.0,1426.0,0.0,-0.43318409026302795,0,0.0,14,0,90,69,81,92,65,89,69,1.0,0.0
427,428,212.0,582.0,896.0,0.0,-0.43318409026302795,1,1.0,0,0,71,84,66,75,93,84,69,0.0,1.0
428,429,204.0,343.0,826.0,0.0,-0.43318409026302795,1,0.0,34,0,98,93,67,74,81,87,76,1.0,0.0
429,430,119.0,275.0,499.0,1.0,-0.43318409026302795,5,0.0,33,1,94,99,83,94,93,95,93,1.0,0.0
430,431,87.0,603.0,348.0,0.0,-0.43318409026302795,7,0.0,7,0,92,89,79,76,86,61,81,1.0,0.0
431,432,329.0,15.0,1446.0,1.0,-0.43318409026302795,2,0.0,18,1,100,96,74,61,87,94,60,1.0,0.0
432,433,339.0,564.0,1514.0,1.0,-0.43318409026302795,9,0.0,4,1,48,55,86,51,54,94,61,1.0,0.0
433,434,89.0,684.0,352.0,1.0,-0.43318409026302795,6,0.0,10,1,63,87,71,68,66,67,99,1.0,0.0
434,435,97.0,395.0,410.0,1.0,2.3084873670979085,2,0.0,22,1,89,83,89,91,94,93,69,1.0,0.0
435,436,3.0,569.0,14.0,0.0,-0.43318409026302795,5,0.0,28,0,88,90,93,81,88,90,74,1.0,0.0
436,437,207.0,279.0,854.0,1.0,-0.43318409026302795,2,0.0,2,1,98,87,67,97,62,60,79,1.0,0.0
437,438,70.0,455.0,282.0,0.0,-0.43318409026302795,1,0.0,0,0,92,86,88,75,60,50,79,1.0,0.0
438,439,24.0,255.0,92.0,1.0,-0.43318409026302795,3,0.0,24,1,80,60,100,99,98,75,94,1.0,0.0
439,440,366.0,50.0,1646.0,1.0,-0.43318409026302795,2,0.0,15,1,92,63,91,65,69,94,98,1.0,0.0
440,441,307.0,451.0,1321.0,0.0,2.3084873670979085,2,0.0,1,0,82,95,68,64,97,99,60,1.0,0.0
441,442,302.0,90.0,1289.0,1.0,-0.43318409026302795,1,0.0,8,1,84,74,74,75,99,99,85,1.0,0.0
442,443,409.0,612.0,1819.0,0.0,-0.43318409026302795,7,0.0,9,0,61,70,65,67,93,81,63,1.0,0.0
